"Actual_Category","Business_Impact","Category","Confidence","Correct","Customer_Satisfaction_Score","Entity_Extraction","Escalation_Required","Expected_Automation_Rate","Expected_Resolution_Path","Expected_Response_Time_ms","Platform","Predicted_Category","Query_ID","Query_Text","Sarcasm_Detected","Sentiment","Sentiment_Intensity","source_file","Sub_Category"
,"High","Subscription Issues","0.81",,"3.5","Issue: Auto-renewal, Concern: Legal/Compliance","TRUE","50%","Path C - Escalation","600","Chat",,"COMPLEX-015","My subscription renewed without explicit consent. Is this legal?","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Compliance"
,"High","General Questions","0.94",,"4.5","Need: Accessibility, Requirement: Special Accommodation","FALSE","85%","Path B - RAG Response","420","Email",,"COMPLEX-016","I'm physically disabled and need accessible order tracking options","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Accessibility"
,"Low","Product Complaints","0.75",,"3.8","Request: Price Match, Category: Negotiation","FALSE","60%","Path B - RAG Response","420","Chat",,"COMPLEX-017","Will you match a competitor's pricing on this item?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Price Negotiation"
,"High","Order Tracking","0.91",,"3.3","Status: Contradiction, Delivery Claim: Disputed","TRUE","50%","Path C - Escalation","600","WhatsApp",,"COMPLEX-018","The tracking info says delivered but I never received it!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Contradictory Status"
,"Low","General Questions","0.92",,"4.4","Request: Historical Data, Purpose: Compliance","FALSE","95%","Path A - API Resolution","180","Email",,"COMPLEX-019","Can you provide order history for the past 2 years? I need it for tax purposes","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Data Request"
,"Low","Product Complaints","0.78",,"3.9","Issue: Price Discrepancy, Request: Adjustment","FALSE","70%","Path B - RAG Response","420","Chat",,"COMPLEX-020","I found the product cheaper elsewhere. Will you honor a price adjustment?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Price Mismatch"
,"Critical","Product Complaints","0.89",,"2.9","Replacements: 4x, Pattern: Recurring Defect","TRUE","80%","Path C - Escalation Priority","600","Email",,"COMPLEX-021","This is my 4th replacement for the same product. I want a full refund!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Recurring Defect"
,"High","Order Tracking","0.85",,"3.2","Order: ORD-99887, Status: Lost in Transit","TRUE","40%","Path C - Escalation","600","Instagram",,"COMPLEX-022","My order ORD-99887 disappeared from my tracking. Where is it?!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Lost Tracking"
,"Low","Payment Issues","0.72",,"3.8","Request: Split Payment, Cards: 3x","FALSE","60%","Path B - RAG Response","420","Chat",,"COMPLEX-023","Can I split my payment between 3 different cards?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Complex Payment"
,"Low","Order Tracking","0.88",,"4.4","Account Type: Corporate, Feature: Bulk Discount","FALSE","85%","Path A - API Resolution","210","Email",,"COMPLEX-024","I have a corporate account with bulk discounts. Is my recent order eligible?","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Corporate Account"
,"Critical","Payment Issues","0.94",,"3.6","Issue: Payment without Order, Cause: Site Crash","TRUE","95%","Path A - API Resolution","280","WhatsApp",,"COMPLEX-025","The website crashed while I was checking out and now I've been charged but no order!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Technical Error"
,"High","Order Tracking","0.87",,"4.3","Timeline: 24h, Event: Wedding, Urgency: High","FALSE","75%","Path B - RAG Response","420","Chat",,"COMPLEX-026","I need this delivered by tomorrow for my wedding. What options do you have?","FALSE","Positive","High","COMPLEX_QUERIES_DETAILED.csv","Time Sensitive"
,"Low","General Questions","0.76",,"3.7","Question: Shipping Cost, Comparison: Competitor","FALSE","70%","Path B - RAG Response","420","Email",,"COMPLEX-027","Your competitor ships for free. Why do you charge?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Competitive Analysis"
,"High","Order Tracking","0.91",,"3.9","Amount: $500, Reason: Accidental, Items: Multiple","TRUE","90%","Path A - API Resolution","280","WhatsApp",,"COMPLEX-028","My child accidentally ordered $500 worth of items. I want to cancel everything!","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Unintended Purchase"
,"Low","General Questions","0.68",,"4.1","Opportunity: Partnership, Follower Base: 100k","TRUE","20%","Path C - Escalation","600","Instagram",,"COMPLEX-029","I'm a content creator with 100k followers. Can we discuss a partnership?","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Business Opportunity"
,"High","Refund Requests","0.87",,"3.5","Disputes: 3x, Status: Unresolved, Timeline: 1 month","TRUE","65%","Path C - Escalation","600","Email",,"COMPLEX-030","My account shows 3 open disputes from last month that should be resolved","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Dispute Resolution"
,"Low","Refund Requests","0.75",,"3.6","Request: Price Adjustment, Promo: Expired","FALSE","50%","Path B - RAG Response","420","Chat",,"COMPLEX-031","Can you match the time-limited promotional offer that expired yesterday?","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Promotional Dispute"
,"High","Refund Requests","0.91",,"3.4","Refund Status: Pending, Days: 21","TRUE","75%","Path C - Escalation","600","WhatsApp",,"COMPLEX-032","I requested a refund 3 weeks ago and it's still showing as pending!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Delayed Refund"
,"Medium","General Questions","0.89",,"3.7","Issue: Points Mismatch, Concern: Significant","FALSE","80%","Path A - API Resolution","280","Email",,"COMPLEX-033","The loyalty points on my account don't match my record. This is a significant discrepancy!","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Account Discrepancy"
,"Low","Refund Requests","0.81",,"3.9","Timeline: 45 days, Evidence: Proof of Purchase","FALSE","70%","Path B - RAG Response","420","Chat",,"COMPLEX-034","Can I return an item purchased 45 days ago? I have proof of purchase","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Extended Return"
,"High","Subscription Issues","0.93",,"3.5","Issue: Unwanted Charge, Action Requested: Pause","TRUE","90%","Path A - API Resolution","280","WhatsApp",,"COMPLEX-035","My subscription keeps charging even after I requested to pause it!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Billing Error"
,"Low","General Questions","0.94",,"4.5","Purpose: Tax Deduction, Timeline: ASAP","FALSE","98%","Path A - API Resolution","180","Email",,"COMPLEX-036","I need a detailed invoice for business tax deduction purposes ASAP","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Tax Documentation"
,"Low","General Questions","0.80",,"4.0","Orders: 2x, Warehouse: Different","FALSE","75%","Path B - RAG Response","420","Chat",,"COMPLEX-037","Two of my orders arrived at the same time but came from different warehouses. Why?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Logistical Question"
,"Low","Order Tracking","0.85",,"4.2","Change: Address, Destination: International","FALSE","80%","Path A - API Resolution","290","WhatsApp",,"COMPLEX-038","I'm moving internationally. Can I change delivery to my new address in Germany?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Address Change"
,"Medium","Order Tracking","0.88",,"3.8","Status: Backorder, Duration: 60 days","FALSE","95%","Path A - API Resolution","210","Email",,"COMPLEX-039","This product has been on backorder for 2 months. When will it be available?","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Backorder Status"
,"Critical","Product Complaints","0.96",,"2.6","Issue: Authenticity, Severity: Fraud Concern","TRUE","85%","Path C - Escalation Priority","600","Chat",,"COMPLEX-040","I purchased the 'genuine' item but discovered it's counterfeit! I want a refund and explanation!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Counterfeit Product"
,"High","Order Tracking","0.82",,"3.9","Type: B2B, Timeline: 1 month","FALSE","65%","Path C - Escalation","600","Email",,"COMPLEX-041","I negotiated a bulk order with a company representative last month. Where's my custom quote?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Corporate Sales"
,"Low","Refund Requests","0.84",,"4.1","Preference: Store Credit, Alternative: Refund","FALSE","88%","Path B - RAG Response","420","WhatsApp",,"COMPLEX-042","Can you process a return and issue store credit instead of a refund?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Alternative Resolution"
,"High","Delivery Delays","0.92",,"3.6","Issue: Shipping Damage, Severity: High","TRUE","85%","Path A - API Resolution","290","Chat",,"COMPLEX-043","My order arrived but the box was severely damaged and contents loose inside","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Damage in Transit"
,"Low","General Questions","0.86",,"4.3","Category: Education, Request: Discount","FALSE","95%","Path B - RAG Response","420","Email",,"COMPLEX-044","Is there a student or educational discount available for bulk orders?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Special Offers"
,"Critical","General Questions","0.94",,"2.3","Issue: No Response, Duration: 5 days","TRUE","10%","Path C - Escalation Priority","600","WhatsApp",,"COMPLEX-045","I've been trying to contact support for 5 days with no response!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Support Failure"
,"Low","Order Tracking","0.91",,"4.5","Request: Expedite, Premium: Overnight","FALSE","95%","Path A - API Resolution","210","Chat",,"COMPLEX-046","Can my order be expedited? I'll pay extra for overnight shipping","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Premium Service"
,"Very High","Order Tracking","0.88",,"4.4","Reason: Medical, Priority: Compassionate","FALSE","80%","Path B - RAG Response","420","Email",,"COMPLEX-047","I have a medical reason for needing this item urgently. Can you help?","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Compassionate Request"
,"High","Product Complaints","0.91",,"3.3","Issue: Misrepresentation, Severity: High","TRUE","75%","Path C - Escalation","600","WhatsApp",,"COMPLEX-048","The product description was misleading. It's completely different from what I expected","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","False Advertising"
,"High","Subscription Issues","0.89",,"3.4","Issue: Termination Fee, Agreement: Dispute","TRUE","70%","Path B - RAG Response","420","Chat",,"COMPLEX-049","I want to cancel my 12-month subscription but you're charging an early termination fee!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Cancellation Dispute"
,"Low","General Questions","0.91",,"4.5","Status: Pre-Purchase, Question: Warranty","FALSE","92%","Path B - RAG Response","420","Email",,"COMPLEX-050","Beautiful product! But I need to know about warranty coverage before finalizing purchase","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Pre-Purchase"
,"Critical","General Questions","0.96",,"2.4","Customer Value: $50k+, Issue: Unnotified Change","TRUE","50%","Path C - Escalation Priority","600","WhatsApp",,"COMPLEX-051","My VIP status was removed without explanation! I spent over $50k with you annually","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Account Status"
,"Critical","General Questions","0.98",,"2.3","Issue: Unauthorized Access, Urgency: Security","TRUE","5%","Path C - Escalation Priority","600","Email",,"COMPLEX-052","I need to report a security breach. Someone accessed my account!","FALSE","Critical","Very High","COMPLEX_QUERIES_DETAILED.csv","Security Incident"
,"Low","General Questions","0.84",,"4.2","Request: Spending Report, Scope: All Categories","FALSE","80%","Path A - API Resolution","280","Chat",,"COMPLEX-053","Can you generate a report comparing my spending across all categories?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Analytics Request"
,"High","Order Tracking","0.92",,"3.8","Issue: Wrong Order, Resolution: Swap/Reroute","TRUE","85%","Path A - API Resolution","290","WhatsApp",,"COMPLEX-054","I received someone else's order by mistake. How do we resolve this?","FALSE","Neutral","Medium","COMPLEX_QUERIES_DETAILED.csv","Wrong Order Sent"
,"High","Subscription Issues","0.90",,"3.6","Issue: Missing Benefit, Type: Shipping","TRUE","85%","Path A - API Resolution","280","Email",,"COMPLEX-055","My subscription was supposed to give me free shipping but I'm being charged shipping fees!","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Benefit Discrepancy"
,"Low","General Questions","0.86",,"4.4","Request: Custom Gift Message, Priority: Low","FALSE","90%","Path B - RAG Response","420","Chat",,"COMPLEX-056","I'd like to purchase this item as a gift with a custom message. Can you help?","FALSE","Positive","Low","COMPLEX_QUERIES_DETAILED.csv","Special Request"
,"Low","Technical Support","0.81",,"3.9","Issue: Device Support, Type: Compatibility","FALSE","75%","Path B - RAG Response","420","WhatsApp",,"COMPLEX-057","The app doesn't work on my older phone. Do you support backward compatibility?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Device Compatibility"
,"Low","Order Tracking","0.79",,"3.8","Request: Batch Process, Type: Multiple Orders","FALSE","70%","Path B - RAG Response","420","Email",,"COMPLEX-058","I have multiple orders on hold. Can you batch process them together?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Batch Processing"
,"Medium","General Questions","0.88",,"3.7","Issue: Inventory Sync Error, Platform: Website","FALSE","85%","Path A - API Resolution","280","Chat",,"COMPLEX-059","Your website says the item is in stock but checkout says it's out of stock!","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","System Error"
,"Low","Order Tracking","0.93",,"4.3","Need: Proof of Delivery, Purpose: Dispute Resolution","FALSE","98%","Path A - API Resolution","180","WhatsApp",,"COMPLEX-060","I need proof of delivery because my customer is claiming non-receipt","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Proof Required"
,"Low","General Questions","0.75",,"3.7","Request: Combine Promos, Type: Discount","FALSE","60%","Path B - RAG Response","420","Email",,"COMPLEX-061","Can I combine multiple promotions for maximum discount?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Promotion Stacking"
,"Low","General Questions","0.82",,"3.6","Issue: Regional Price Variance, Concern: Fairness","TRUE","65%","Path B - RAG Response","420","Chat",,"COMPLEX-062","I've noticed prices are lower in another region. Is this fair pricing?","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Pricing Transparency"
,"High","Order Tracking","0.81",,"3.8","Issue: Customs, Concern: Country Restrictions","FALSE","70%","Path B - RAG Response","420","Whats App",,"COMPLEX-063","My order contains restricted items for my country. Will it be held at customs?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Regulatory Compliance"
,"Low","General Questions","0.88",,"4.3","Type: B2B, Request: Company Invoice","FALSE","95%","Path A - API Resolution","210","Email",,"COMPLEX-064","I purchased on behalf of my company. Can I get an invoice with company details?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","B2B Request"
,"Low","General Questions","0.86",,"3.7","Issue: Pricing Mismatch, Scope: Seasonal Sale","FALSE","80%","Path A - API Resolution","280","WhatsApp",,"COMPLEX-065","The seasonal sale pricing is showing as expired but items are still marked as 'Sale'","FALSE","Negative","Low","COMPLEX_QUERIES_DETAILED.csv","Pricing Discrepancy"
,"Low","Refund Requests","0.80",,"4.0","Request: Replacement with Variant, Condition: Alternative","FALSE","75%","Path B - RAG Response","420","Chat",,"COMPLEX-066","I want a replacement but in a different color since my original order is backordered.","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Conditional Replacement"
,"High","Payment Issues","0.95",,"3.4","Issue: Declined Card Yet Charged, Urgency: High","TRUE","90%","Path A - API Resolution","280","Email",,"COMPLEX-067","My payment method was declined but I was still charged. Please investigate!","FALSE","Negative","High","COMPLEX_QUERIES_DETAILED.csv","Phantom Charge"
,"Low","Subscription Issues","0.92",,"4.4","Request: Update Payment, Type: Recurring","FALSE","98%","Path B - RAG Response","420","WhatsApp",,"COMPLEX-068","I need to update my payment method for a recurring subscription. How do I do this?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Account Management"
,"Low","General Questions","0.91",,"4.3","Request: Full Audit Trail, Purpose: Account Review","FALSE","85%","Path A - API Resolution","280","Chat",,"COMPLEX-069","Can you provide a complete audit trail of all purchases and refunds on my account?","FALSE","Neutral","Low","COMPLEX_QUERIES_DETAILED.csv","Compliance Request"
,"High","Order Tracking","0.94",,"3.7","Type: Digital Product, Issue: Missing Link","TRUE","95%","Path A - API Resolution","210","Email",,"COMPLEX-070","I purchased a digital product but never received the download link!","FALSE","Negative","Medium","COMPLEX_QUERIES_DETAILED.csv","Digital Delivery"
